PlayerId,Player,Team,Position,Games,Goals,Assists,Points,Shots,Shots Per Game,Shot Percentage,Points Per Game,Goals Per Game,Assists Per Game,PlusMinus,PIM,TOI Per Game
8482684,Luke Hughes,NJD,D,71,7,37,44,121,1.704225352112676,5.785123966942149,0.6197183098591549,0.09859154929577464,0.5211267605633803,-9,16,1269.4788
8481554,Kaapo Kakko,SEA,R,79,14,30,44,117,1.481012658227848,11.965811965811966,0.5569620253164557,0.17721518987341772,0.379746835443038,-2,38,936.9746
8481605,Jackson LaCombe,ANA,D,75,14,29,43,134,1.7866666666666666,10.44776119402985,0.5733333333333334,0.18666666666666668,0.38666666666666666,0,28,1338.04
8480015,Owen Tippett,PHI,R,77,20,23,43,188,2.4415584415584415,10.638297872340425,0.5584415584415584,0.2597402597402597,0.2987012987012987,-12,16,959.5064
8482159,Tyson Foerster,PHI,R,81,25,18,43,142,1.7530864197530864,17.6056338028169,0.5308641975308642,0.30864197530864196,0.2222222222222222,-9,49,1011.753
8482665,Matty Beniers,SEA,C,82,20,23,43,147,1.7926829268292683,13.60544217687075,0.524390243902439,0.24390243902439024,0.2804878048780488,0,14,1121.2682
8476479,Phillip Danault,LAK,C,80,8,35,43,123,1.5375,6.504065040650407,0.5375,0.1,0.4375,20,26,1060.4
8482155,Alex Laferriere,LAK,R,77,19,23,42,193,2.5064935064935066,9.844559585492227,0.5454545454545454,0.24675324675324675,0.2987012987012987,22,20,991.909
8476419,Jean-Gabriel Pageau,NYI,C,79,14,28,42,120,1.518987341772152,11.666666666666666,0.5316455696202531,0.17721518987341772,0.35443037974683544,4,23,1019.8354
8475791,Taylor Hall,CAR,L,77,18,24,42,144,1.87012987012987,12.5,0.5454545454545454,0.23376623376623376,0.3116883116883117,-14,36,910.4285
8480188,Fabian Zetterlund,OTT,L,84,19,22,41,181,2.1547619047619047,10.497237569060774,0.4880952380952381,0.2261904761904762,0.2619047619047619,7,14,980.5119
8477986,Brandon Montour,SEA,D,81,18,23,41,231,2.8518518518518516,7.792207792207792,0.5061728395061729,0.2222222222222222,0.2839506172839506,-22,70,1378.5679
8477426,Nick Paul,TBL,L,76,22,19,41,141,1.855263157894737,15.602836879432624,0.5394736842105263,0.2894736842105263,0.25,13,30,986.5657
8476458,Ryan Strome,ANA,C,82,10,31,41,137,1.670731707317073,7.2992700729927,0.5,0.12195121951219512,0.3780487804878049,-3,70,1000.9634
8476474,Stefan Noesen,NJD,R,78,22,19,41,165,2.1153846153846154,13.333333333333334,0.5256410256410257,0.28205128205128205,0.24358974358974358,-8,54,955.9871
8476853,Morgan Rielly,TOR,D,82,7,34,41,126,1.5365853658536586,5.555555555555555,0.5,0.08536585365853659,0.4146341463414634,-8,21,1283.317
8481553,Bobby Brink,PHI,R,79,12,29,41,105,1.3291139240506329,11.428571428571429,0.5189873417721519,0.1518987341772152,0.3670886075949367,-11,22,889.8481
8475191,Reilly Smith,VGK,R,79,13,27,40,129,1.6329113924050633,10.077519379844961,0.5063291139240507,0.16455696202531644,0.34177215189873417,10,24,926.443
8476891,Matt Grzelcyk,PIT,D,82,1,39,40,94,1.146341463414634,1.0638297872340425,0.4878048780487805,0.012195121951219513,0.47560975609756095,-6,16,1236.7195
8480748,Kiefer Sherwood,VAN,L,78,19,21,40,141,1.8076923076923077,13.47517730496454,0.5128205128205128,0.24358974358974358,0.2692307692307692,-1,35,893.3461
8479353,Brett Howden,VGK,C,80,23,17,40,125,1.5625,18.4,0.5,0.2875,0.2125,17,46,891.775
8475764,Cam Fowler,STL,D,68,9,31,40,88,1.2941176470588236,10.227272727272728,0.5882352941176471,0.1323529411764706,0.45588235294117646,12,14,1292.5882
8482671,Owen Power,BUF,D,79,7,33,40,139,1.759493670886076,5.0359712230215825,0.5063291139240507,0.08860759493670886,0.4177215189873418,-13,16,1278.7088
8479999,Casey Mittelstadt,BOS,C,81,15,25,40,105,1.2962962962962963,14.285714285714285,0.49382716049382713,0.18518518518518517,0.30864197530864196,-29,24,1023.8271
8479675,Trevor Moore,LAK,L,71,18,22,40,153,2.1549295774647885,11.76470588235294,0.5633802816901409,0.2535211267605634,0.30985915492957744,17,14,1012.6197
8474149,Evgenii Dadonov,DAL,L,80,20,20,40,123,1.5375,16.260162601626014,0.5,0.25,0.25,1,10,812.0
8476462,Dougie Hamilton,NJD,D,64,9,31,40,186,2.90625,4.838709677419355,0.625,0.140625,0.484375,8,30,1191.3437
8478013,Jake Walman,EDM,D,65,7,33,40,164,2.523076923076923,4.2682926829268295,0.6153846153846154,0.1076923076923077,0.5076923076923077,4,42,1366.2769
8480865,Noah Dobson,MTL,D,71,10,29,39,196,2.76056338028169,5.1020408163265305,0.5492957746478874,0.14084507042253522,0.4084507042253521,-16,28,1396.338
8480145,Neal Pionk,WPG,D,69,10,29,39,123,1.7826086956521738,8.130081300813007,0.5652173913043478,0.14492753623188406,0.42028985507246375,21,44,1323.6086
8478458,Jack Roslovic,CAR,C,81,22,17,39,139,1.7160493827160495,15.827338129496402,0.48148148148148145,0.2716049382716049,0.20987654320987653,-10,10,829.2716
8476399,Blake Coleman,CGY,L,82,15,24,39,194,2.3658536585365852,7.731958762886598,0.47560975609756095,0.18292682926829268,0.2926829268292683,-2,36,1061.0853
8482097,Jack Quinn,BUF,R,74,15,24,39,123,1.662162162162162,12.195121951219512,0.527027027027027,0.20270270270270271,0.32432432432432434,-18,18,891.7972
8478407,Vince Dunn,SEA,D,62,11,28,39,137,2.2096774193548385,8.02919708029197,0.6290322580645161,0.1774193548387097,0.45161290322580644,-3,33,1324.7419
8478396,Noah Hanifin,VGK,D,80,10,29,39,145,1.8125,6.896551724137931,0.4875,0.125,0.3625,8,14,1293.15
8474600,Roman Josi,NSH,D,53,9,29,38,150,2.830188679245283,6.0,0.7169811320754716,0.16981132075471697,0.5471698113207547,-26,18,1501.9433
8478047,Michael Bunting,NSH,L,76,19,19,38,155,2.039473684210526,12.258064516129032,0.5,0.25,0.25,-19,68,931.8289
8481524,Bowen Byram,BUF,D,82,7,31,38,94,1.146341463414634,7.446808510638298,0.4634146341463415,0.08536585365853659,0.3780487804878049,11,46,1361.8292
8476480,Vladislav Namestnikov,WPG,C,78,11,27,38,94,1.205128205128205,11.702127659574469,0.48717948717948717,0.14102564102564102,0.34615384615384615,20,38,905.4615
8482702,Logan Stankoven,CAR,C,78,14,24,38,194,2.4871794871794872,7.216494845360824,0.48717948717948717,0.1794871794871795,0.3076923076923077,-1,18,905.4743
8475848,Brendan Gallagher,MTL,R,82,21,17,38,148,1.8048780487804879,14.18918918918919,0.4634146341463415,0.25609756097560976,0.2073170731707317,-6,39,834.8658
8481596,Shane Pinto,OTT,C,70,21,16,37,127,1.8142857142857143,16.535433070866144,0.5285714285714286,0.3,0.22857142857142856,10,26,1053.4142
8477494,Jonathan Drouin,COL,L,43,11,26,37,56,1.302325581395349,19.642857142857142,0.8604651162790697,0.2558139534883721,0.6046511627906976,4,6,1090.9534
8478178,Darren Raddysh,TBL,D,73,6,31,37,108,1.4794520547945205,5.555555555555555,0.5068493150684932,0.0821917808219178,0.4246575342465753,9,14,1037.9863
8480220,Noah Cates,PHI,L,78,16,21,37,110,1.4102564102564104,14.545454545454545,0.47435897435897434,0.20512820512820512,0.2692307692307692,3,14,952.641
8483808,Andrei Kuzmenko,LAK,L,66,11,26,37,83,1.2575757575757576,13.253012048192772,0.5606060606060606,0.16666666666666666,0.3939393939393939,-6,14,937.803
8483464,Marco Kasper,DET,C,77,19,18,37,145,1.8831168831168832,13.10344827586207,0.4805194805194805,0.24675324675324675,0.23376623376623376,1,34,927.0519
8473986,Alex Killorn,ANA,L,82,19,18,37,134,1.6341463414634145,14.17910447761194,0.45121951219512196,0.23170731707317074,0.21951219512195122,12,30,1036.5609
8477919,Freddy Gaudreau,SEA,C,82,18,19,37,110,1.3414634146341464,16.363636363636363,0.45121951219512196,0.21951219512195122,0.23170731707317074,-2,8,939.6951
8480028,Morgan Frost,CGY,C,81,14,23,37,144,1.7777777777777777,9.722222222222223,0.4567901234567901,0.1728395061728395,0.2839506172839506,-17,22,945.3209
8477444,Andre Burakovsky,CHI,L,79,10,27,37,115,1.4556962025316456,8.695652173913043,0.46835443037974683,0.12658227848101267,0.34177215189873417,-3,12,865.3417
8475799,Nino Niederreiter,WPG,R,82,17,20,37,150,1.829268292682927,11.333333333333332,0.45121951219512196,0.2073170731707317,0.24390243902439024,16,24,891.1219
8482110,Dawson Mercer,NJD,C,82,19,17,36,141,1.7195121951219512,13.47517730496454,0.43902439024390244,0.23170731707317074,0.2073170731707317,4,16,1073.0121
8482737,Zachary Bolduc,STL,R,72,19,17,36,120,1.6666666666666667,15.833333333333332,0.5,0.2638888888888889,0.2361111111111111,20,37,768.375
8477495,Seth Jones,FLA,D,63,9,27,36,129,2.0476190476190474,6.976744186046512,0.5714285714285714,0.14285714285714285,0.42857142857142855,-24,22,1478.492
8473533,Jordan Staal,CAR,C,75,13,23,36,107,1.4266666666666667,12.149532710280374,0.48,0.17333333333333334,0.30666666666666664,15,16,926.24
8474037,James van Riemsdyk,CBJ,L,71,16,20,36,85,1.1971830985915493,18.823529411764707,0.5070422535211268,0.22535211267605634,0.28169014084507044,-4,23,743.9718
8476892,Colton Parayko,STL,D,64,16,20,36,125,1.953125,12.8,0.5625,0.25,0.3125,12,8,1425.1562
8478133,Jake Evans,MTL,C,82,13,23,36,80,0.975609756097561,16.25,0.43902439024390244,0.15853658536585366,0.2804878048780488,1,10,933.2195
8476921,Jordan Martinook,CAR,L,79,15,21,36,112,1.4177215189873418,13.392857142857142,0.45569620253164556,0.189873417721519,0.26582278481012656,16,18,917.7974
8477505,Alexander Wennberg,SJS,C,77,10,25,35,82,1.0649350649350648,12.195121951219512,0.45454545454545453,0.12987012987012986,0.3246753246753247,-21,14,1131.4285
8480064,Josh Norris,BUF,C,56,21,14,35,96,1.7142857142857142,21.875,0.625,0.375,0.25,-6,44,1100.7857
8480009,Eeli Tolvanen,SEA,R,81,23,12,35,137,1.691358024691358,16.78832116788321,0.43209876543209874,0.2839506172839506,0.14814814814814814,3,23,859.1975
8473422,Nick Foligno,CHI,L,78,15,20,35,104,1.3333333333333333,14.423076923076922,0.44871794871794873,0.19230769230769232,0.2564102564102564,-17,48,955.4871
8484958,Maksim Tsyplakov,NYI,R,77,10,25,35,116,1.5064935064935066,8.620689655172415,0.45454545454545453,0.12987012987012986,0.3246753246753247,4,39,898.0259
8475745,Charlie Coyle,CBJ,C,83,17,18,35,115,1.3855421686746987,14.782608695652174,0.42168674698795183,0.20481927710843373,0.21686746987951808,-9,24,1019.3614
8482259,Bobby McMann,TOR,C,74,20,14,34,169,2.2837837837837838,11.834319526627219,0.4594594594594595,0.2702702702702703,0.1891891891891892,12,27,869.7972
8476392,Adam Lowry,WPG,C,73,16,18,34,99,1.356164383561644,16.161616161616163,0.4657534246575342,0.2191780821917808,0.2465753424657534,18,28,925.6986
8477501,Valeri Nichushkin,COL,R,43,21,13,34,118,2.744186046511628,17.796610169491526,0.7906976744186046,0.4883720930232558,0.3023255813953488,11,8,1184.3953
8481624,Ilya Mikheyev,CHI,R,80,20,14,34,138,1.725,14.492753623188406,0.425,0.25,0.175,4,16,940.6125
8482809,Jackson Blake,CAR,R,80,17,17,34,142,1.775,11.971830985915492,0.425,0.2125,0.2125,10,30,830.75
8475149,Marcus Johansson,MIN,L,72,11,23,34,121,1.6805555555555556,9.090909090909092,0.4722222222222222,0.1527777777777778,0.3194444444444444,-7,12,983.0
8482092,Ridly Greig,OTT,C,78,13,21,34,119,1.5256410256410255,10.92436974789916,0.4358974358974359,0.16666666666666666,0.2692307692307692,-11,60,1024.7948
8482730,Brandt Clarke,LAK,D,78,5,28,33,131,1.6794871794871795,3.816793893129771,0.4230769230769231,0.0641025641025641,0.358974358974359,13,46,976.7435
8477989,Christian Dvorak,MTL,C,82,12,21,33,104,1.2682926829268293,11.538461538461538,0.4024390243902439,0.14634146341463414,0.25609756097560976,-5,16,914.6219
8476869,Brady Skjei,NSH,D,82,10,23,33,156,1.9024390243902438,6.41025641025641,0.4024390243902439,0.12195121951219512,0.2804878048780488,-24,42,1313.4634
8480829,Jesperi Kotkaniemi,CAR,C,78,12,21,33,115,1.4743589743589745,10.434782608695652,0.4230769230769231,0.15384615384615385,0.2692307692307692,9,50,843.5512
8482705,Cole Sillinger,CBJ,C,66,11,22,33,129,1.9545454545454546,8.527131782945736,0.5,0.16666666666666666,0.3333333333333333,-11,35,1014.8181
8475765,Vladimir Tarasenko,MIN,R,80,11,22,33,133,1.6625,8.270676691729323,0.4125,0.1375,0.275,-13,6,886.85
8475218,Mattias Ekholm,EDM,D,65,9,24,33,143,2.2,6.293706293706294,0.5076923076923077,0.13846153846153847,0.36923076923076925,11,30,1331.7692
8477503,Max Domi,TOR,C,74,8,25,33,93,1.2567567567567568,8.60215053763441,0.44594594594594594,0.10810810810810811,0.33783783783783783,5,76,850.2702
8477498,Darnell Nurse,EDM,D,76,5,28,33,188,2.473684210526316,2.6595744680851063,0.4342105263157895,0.06578947368421052,0.3684210526315789,11,72,1342.25
8477932,Aaron Ekblad,FLA,D,56,3,30,33,106,1.8928571428571428,2.8301886792452833,0.5892857142857143,0.05357142857142857,0.5357142857142857,11,53,1410.75
8479339,Patrik Laine,MTL,L,52,20,13,33,116,2.230769230769231,17.24137931034483,0.6346153846153846,0.38461538461538464,0.25,-14,14,858.4423
8478500,Ivan Provorov,CBJ,D,82,7,26,33,100,1.2195121951219512,7.000000000000001,0.4024390243902439,0.08536585365853659,0.3170731707317073,11,31,1401.2317
8474565,Alex Pietrangelo,VGK,D,71,4,29,33,123,1.732394366197183,3.2520325203252036,0.4647887323943662,0.056338028169014086,0.4084507042253521,11,16,1344.1267
8479425,Filip Hronek,VAN,D,61,5,28,33,83,1.360655737704918,6.024096385542169,0.5409836065573771,0.08196721311475409,0.45901639344262296,0,40,1433.6557
8482511,Mason Lohrei,BOS,D,77,5,28,33,92,1.1948051948051948,5.434782608695652,0.42857142857142855,0.06493506493506493,0.36363636363636365,-43,16,1171.6493
8474150,Mikael Backlund,CGY,C,76,15,17,32,175,2.3026315789473686,8.571428571428571,0.42105263157894735,0.19736842105263158,0.2236842105263158,4,32,1124.2105
8478542,Evan Rodrigues,FLA,C,82,15,17,32,161,1.9634146341463414,9.316770186335404,0.3902439024390244,0.18292682926829268,0.2073170731707317,-4,38,913.1463
8481068,Yegor Sharangovich,CGY,C,73,17,15,32,128,1.7534246575342465,13.28125,0.4383561643835616,0.2328767123287671,0.2054794520547945,-9,8,999.4931
8479671,Mathieu Olivier,CBJ,R,82,18,14,32,111,1.353658536585366,16.216216216216218,0.3902439024390244,0.21951219512195122,0.17073170731707318,-4,139,867.5487
8480762,Eric Robinson,CAR,L,82,14,18,32,110,1.3414634146341464,12.727272727272727,0.3902439024390244,0.17073170731707318,0.21951219512195122,14,10,735.6707
8475753,Justin Faulk,STL,D,78,4,28,32,124,1.5897435897435896,3.225806451612903,0.41025641025641024,0.05128205128205128,0.358974358974359,-9,30,1347.0256
8474716,Jared Spurgeon,MIN,D,66,7,25,32,107,1.621212121212121,6.5420560747663545,0.48484848484848486,0.10606060606060606,0.3787878787878788,8,14,1227.0606
8482146,Luke Evangelista,NSH,R,68,10,22,32,134,1.9705882352941178,7.462686567164178,0.47058823529411764,0.14705882352941177,0.3235294117647059,-2,22,832.2941
8477456,J.T. Compher,DET,L,76,11,21,32,98,1.2894736842105263,11.224489795918368,0.42105263157894735,0.14473684210526316,0.27631578947368424,-7,24,1000.8684
8481533,Trevor Zegras,PHI,C,57,12,20,32,98,1.719298245614035,12.244897959183673,0.5614035087719298,0.21052631578947367,0.3508771929824561,-8,23,1022.3508
8478462,Nicolas Roy,VGK,C,71,15,16,31,107,1.5070422535211268,14.018691588785046,0.43661971830985913,0.2112676056338028,0.22535211267605634,-4,43,913.0704
8476826,Yanni Gourde,TBL,C,57,7,24,31,75,1.3157894736842106,9.333333333333334,0.543859649122807,0.12280701754385964,0.42105263157894735,-1,52,962.8421
8482762,Simon Edvinsson,DET,D,78,7,24,31,86,1.1025641025641026,8.13953488372093,0.3974358974358974,0.08974358974358974,0.3076923076923077,12,67,1267.3076
8474151,Ryan McDonagh,TBL,D,82,4,27,31,78,0.9512195121951219,5.128205128205128,0.3780487804878049,0.04878048780487805,0.32926829268292684,43,22,1222.2195
8478055,Gustav Forsling,FLA,D,80,11,20,31,195,2.4375,5.641025641025641,0.3875,0.1375,0.25,33,16,1376.8625
8480068,Ryan Poehling,ANA,C,68,12,19,31,71,1.0441176470588236,16.901408450704224,0.45588235294117646,0.17647058823529413,0.27941176470588236,-4,16,832.7941
8482713,Mackie Samoskevich,FLA,R,72,15,16,31,129,1.7916666666666667,11.627906976744185,0.4305555555555556,0.20833333333333334,0.2222222222222222,-4,12,799.3333
8476875,Mike Matheson,MTL,D,80,6,25,31,149,1.8625,4.026845637583892,0.3875,0.075,0.3125,-6,51,1504.8375
8480113,Alex Iafallo,WPG,L,82,15,16,31,109,1.329268292682927,13.761467889908257,0.3780487804878049,0.18292682926829268,0.1951219512195122,21,15,796.9878
8478397,Rasmus Andersson,CGY,D,81,11,20,31,163,2.0123456790123457,6.748466257668712,0.38271604938271603,0.13580246913580246,0.24691358024691357,-38,60,1439.1111
8476872,Scott Laughton,TOR,C,80,13,18,31,125,1.5625,10.4,0.3875,0.1625,0.225,-18,32,876.025
8478434,Keegan Kolesar,VGK,R,82,12,18,30,88,1.0731707317073171,13.636363636363635,0.36585365853658536,0.14634146341463414,0.21951219512195122,3,53,791.6341
8470621,Corey Perry,EDM,R,81,19,11,30,100,1.2345679012345678,19.0,0.37037037037037035,0.2345679012345679,0.13580246913580246,12,61,716.2222
8478882,Vladislav Gavrikov,LAK,D,82,5,25,30,112,1.3658536585365855,4.464285714285714,0.36585365853658536,0.06097560975609756,0.3048780487804878,26,28,1385.1951
8481568,Alex Vlasic,CHI,D,82,4,26,30,103,1.2560975609756098,3.8834951456310676,0.36585365853658536,0.04878048780487805,0.3170731707317073,-23,12,1395.7682
8477948,Travis Sanheim,PHI,D,82,8,22,30,139,1.6951219512195121,5.755395683453238,0.36585365853658536,0.0975609756097561,0.2682926829268293,-6,40,1469.7195
8475184,Chris Kreider,ANA,L,68,22,8,30,152,2.235294117647059,14.473684210526317,0.4411764705882353,0.3235294117647059,0.11764705882352941,-5,24,1005.25
8471724,Kris Letang,PIT,D,74,9,21,30,164,2.2162162162162162,5.487804878048781,0.40540540540540543,0.12162162162162163,0.28378378378378377,-15,52,1411.527
8480873,Rasmus Sandin,WSH,D,82,4,26,30,78,0.9512195121951219,5.128205128205128,0.36585365853658536,0.04878048780487805,0.3170731707317073,13,23,1151.4512
8476438,Brandon Saad,VGK,L,72,13,17,30,127,1.7638888888888888,10.236220472440944,0.4166666666666667,0.18055555555555555,0.2361111111111111,-8,6,889.1111
8477015,Connor Brown,EDM,R,82,13,17,30,123,1.5,10.569105691056912,0.36585365853658536,0.15853658536585366,0.2073170731707317,9,10,840.5853
8476469,Joel Armia,MTL,R,81,11,18,29,104,1.2839506172839505,10.576923076923077,0.35802469135802467,0.13580246913580246,0.2222222222222222,-2,16,858.1234
8482122,Brock Faber,MIN,D,78,10,19,29,124,1.5897435897435896,8.064516129032258,0.3717948717948718,0.1282051282051282,0.24358974358974358,-2,23,1531.5
8478493,Joel Eriksson Ek,MIN,C,46,14,15,29,140,3.0434782608695654,10.0,0.6304347826086957,0.30434782608695654,0.32608695652173914,9,22,1185.9782
8478109,Victor Olofsson,VGK,L,56,15,14,29,109,1.9464285714285714,13.761467889908257,0.5178571428571429,0.26785714285714285,0.25,17,16,869.8571
8475784,Jeff Skinner,EDM,L,72,16,13,29,144,2.0,11.11111111111111,0.4027777777777778,0.2222222222222222,0.18055555555555555,1,26,779.9861
8478046,Danton Heinen,PIT,L,79,9,20,29,81,1.0253164556962024,11.11111111111111,0.3670886075949367,0.11392405063291139,0.25316455696202533,2,31,806.5696
8475171,Oliver Ekman-Larsson,TOR,D,77,4,25,29,118,1.5324675324675325,3.389830508474576,0.37662337662337664,0.05194805194805195,0.3246753246753247,14,52,1264.1168
8481598,Philip Broberg,STL,D,68,8,21,29,97,1.4264705882352942,8.24742268041237,0.4264705882352941,0.11764705882352941,0.3088235294117647,21,16,1229.9852
8476448,William Karlsson,VGK,C,53,9,20,29,119,2.2452830188679247,7.563025210084033,0.5471698113207547,0.16981132075471697,0.37735849056603776,17,4,1020.849
8479525,Ross Colton,COL,C,61,16,13,29,125,2.0491803278688523,12.8,0.47540983606557374,0.26229508196721313,0.21311475409836064,-1,18,865.2459
8470613,Brent Burns,CAR,D,82,6,23,29,174,2.1219512195121952,3.4482758620689653,0.35365853658536583,0.07317073170731707,0.2804878048780488,7,28,1257.3414
8475220,Marcus Foligno,MIN,L,77,14,15,29,91,1.1818181818181819,15.384615384615385,0.37662337662337664,0.18181818181818182,0.19480519480519481,7,75,868.922
8477969,Marcus Pettersson,VAN,D,78,4,25,29,70,0.8974358974358975,5.714285714285714,0.3717948717948718,0.05128205128205128,0.32051282051282054,6,45,1301.4358
8480891,Michael Kesselring,UTA,D,82,7,22,29,150,1.829268292682927,4.666666666666667,0.35365853658536583,0.08536585365853659,0.2682926829268293,4,89,1061.1951
8477021,Alexander Kerfoot,UTA,C,81,11,17,28,101,1.2469135802469136,10.891089108910892,0.345679012345679,0.13580246913580246,0.20987654320987653,-5,14,915.2098
8476292,Ondrej Palat,NJD,L,77,15,13,28,96,1.2467532467532467,15.625,0.36363636363636365,0.19480519480519481,0.16883116883116883,-5,12,825.2597
8481522,Peyton Krebs,BUF,C,81,10,18,28,80,0.9876543209876543,12.5,0.345679012345679,0.12345679012345678,0.2222222222222222,1,60,835.9135
8474679,Gustav Nyquist,MIN,R,79,11,17,28,103,1.3037974683544304,10.679611650485436,0.35443037974683544,0.13924050632911392,0.21518987341772153,-24,16,1011.2151
8478831,Kevin Stenlund,UTA,C,82,14,14,28,102,1.2439024390243902,13.725490196078432,0.34146341463414637,0.17073170731707318,0.17073170731707318,-6,40,861.0609
8476457,Adam Larsson,SEA,D,82,7,21,28,112,1.3658536585365855,6.25,0.34146341463414637,0.08536585365853659,0.25609756097560976,22,31,1271.1463
8481606,Jordan Spence,OTT,D,79,4,24,28,86,1.0886075949367089,4.651162790697675,0.35443037974683544,0.05063291139240506,0.3037974683544304,23,16,1007.3164
8478233,Andrew Mangiapane,WSH,L,81,14,14,28,95,1.1728395061728396,14.736842105263156,0.345679012345679,0.1728395061728395,0.1728395061728395,0,24,781.5802
8475200,Dmitry Orlov,CAR,D,76,6,22,28,117,1.5394736842105263,5.128205128205128,0.3684210526315789,0.07894736842105263,0.2894736842105263,16,24,1199.7894
8484145,Zach Benson,BUF,L,75,10,18,28,120,1.6,8.333333333333332,0.37333333333333335,0.13333333333333333,0.24,-2,60,889.1066
8476981,Josh Anderson,MTL,R,81,15,12,27,109,1.345679012345679,13.761467889908257,0.3333333333333333,0.18518518518518517,0.14814814814814814,-2,90,859.1728
8482074,Connor Zary,CGY,C,54,13,14,27,111,2.0555555555555554,11.711711711711711,0.5,0.24074074074074073,0.25925925925925924,-7,14,964.4444
8478020,Michael Amadio,OTT,R,72,11,16,27,85,1.1805555555555556,12.941176470588237,0.375,0.1527777777777778,0.2222222222222222,12,18,845.75
8480817,K'Andre Miller,NYR,D,74,7,20,27,110,1.4864864864864864,6.363636363636363,0.36486486486486486,0.0945945945945946,0.2702702702702703,0,22,1316.7972
8475343,Nic Dowd,WSH,C,82,14,13,27,86,1.048780487804878,16.27906976744186,0.32926829268292684,0.17073170731707318,0.15853658536585366,7,56,910.5609
8478042,Viktor Arvidsson,EDM,L,67,15,12,27,158,2.3582089552238807,9.49367088607595,0.40298507462686567,0.22388059701492538,0.1791044776119403,-3,24,899.791
8479390,Taylor Raddysh,WSH,R,80,7,20,27,93,1.1625,7.526881720430108,0.3375,0.0875,0.25,-7,18,741.65
8474641,Adam Henrique,EDM,C,81,12,15,27,104,1.2839506172839505,11.538461538461538,0.3333333333333333,0.14814814814814814,0.18518518518518517,2,16,878.6419
8480855,Jack McBain,UTA,C,82,13,14,27,90,1.0975609756097562,14.444444444444443,0.32926829268292684,0.15853658536585366,0.17073170731707318,8,78,814.378
8476871,Tanner Pearson,VGK,L,78,12,15,27,109,1.3974358974358974,11.009174311926607,0.34615384615384615,0.15384615384615385,0.19230769230769232,4,8,707.1923
8476958,Jaccob Slavin,CAR,D,80,6,21,27,110,1.375,5.454545454545454,0.3375,0.075,0.2625,16,8,1294.3625
8477451,Ryan Hartman,MIN,R,69,11,15,26,158,2.289855072463768,6.962025316455696,0.37681159420289856,0.15942028985507245,0.21739130434782608,-7,75,898.2318
8480078,Filip Chytil,VAN,C,56,13,13,26,133,2.375,9.774436090225564,0.4642857142857143,0.23214285714285715,0.23214285714285715,-7,18,898.0714
8474586,Jordan Eberle,SEA,R,42,9,17,26,66,1.5714285714285714,13.636363636363635,0.6190476190476191,0.21428571428571427,0.40476190476190477,0,14,975.7857
8476902,Esa Lindell,DAL,D,80,5,21,26,99,1.2375,5.05050505050505,0.325,0.0625,0.2625,34,14,1330.8375
8478874,Adam Gaudette,OTT,R,81,19,7,26,90,1.1111111111111112,21.11111111111111,0.32098765432098764,0.2345679012345679,0.08641975308641975,12,12,625.3456
8481618,Alex Newhook,MTL,C,82,15,11,26,118,1.4390243902439024,12.711864406779661,0.3170731707317073,0.18292682926829268,0.13414634146341464,-21,24,907.9268
8483493,Frank Nazar,CHI,C,53,12,14,26,91,1.7169811320754718,13.186813186813188,0.49056603773584906,0.22641509433962265,0.2641509433962264,-11,24,952.283
8476927,Teddy Blueger,VAN,C,82,8,18,26,94,1.146341463414634,8.51063829787234,0.3170731707317073,0.0975609756097561,0.21951219512195122,-7,39,859.0365
8479371,Dante Fabbro,CBJ,D,68,9,17,26,89,1.3088235294117647,10.112359550561797,0.38235294117647056,0.1323529411764706,0.25,20,40,1253.7352
8476923,Damon Severson,CBJ,D,70,6,19,25,91,1.3,6.593406593406594,0.35714285714285715,0.08571428571428572,0.2714285714285714,5,47,1143.2285
8479351,Sam Steel,DAL,C,79,6,19,25,89,1.1265822784810127,6.741573033707865,0.31645569620253167,0.0759493670886076,0.24050632911392406,-6,31,848.4177
8482145,Mavrik Bourque,DAL,C,73,11,14,25,80,1.095890410958904,13.750000000000002,0.3424657534246575,0.1506849315068493,0.1917808219178082,6,8,761.041
8478463,Anthony Beauvillier,WSH,R,81,15,10,25,149,1.8395061728395061,10.06711409395973,0.30864197530864196,0.18518518518518517,0.12345679012345678,2,14,772.4444
8481535,Nils Hoglander,VAN,L,72,8,17,25,83,1.1527777777777777,9.63855421686747,0.3472222222222222,0.1111111111111111,0.2361111111111111,5,30,727.7777
8482055,Drew O'Connor,VAN,L,84,10,15,25,117,1.3928571428571428,8.547008547008547,0.2976190476190476,0.11904761904761904,0.17857142857142858,-16,34,867.75
8480797,Joel Farabee,CGY,L,81,11,14,25,151,1.8641975308641976,7.28476821192053,0.30864197530864196,0.13580246913580246,0.1728395061728395,-17,34,894.8024
8481532,Alex Turcotte,LAK,C,68,9,16,25,79,1.161764705882353,11.39240506329114,0.36764705882352944,0.1323529411764706,0.23529411764705882,6,20,704.2058
8476967,Brett Kulak,EDM,D,82,7,18,25,135,1.646341463414634,5.185185185185185,0.3048780487804878,0.08536585365853659,0.21951219512195122,-7,18,1232.0975
8481028,Martin Pospisil,CGY,C,81,4,21,25,114,1.4074074074074074,3.508771929824561,0.30864197530864196,0.04938271604938271,0.25925925925925924,3,84,828.4814
8478851,Alexandre Carrier,MTL,D,79,3,22,25,82,1.0379746835443038,3.6585365853658534,0.31645569620253167,0.0379746835443038,0.27848101265822783,-10,40,1235.2151
